,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.76,0.7238095238095238,0.8357142857142856,-0.24786154800334748,0.06548279689234193,0.11428571428571432,0.7647058823529411,0.8301886792452831,0.7974472807991121
1,0.66,0.6047619047619048,0.6685714285714286,-0.1570740155006266,-0.08000000000000007,-0.1029411764705882,0.72,0.8,0.76
2,0.69,0.6738095238095239,0.707857142857143,0.03571452744484582,-0.020000000000000018,-0.0892940626460963,0.7,0.72,0.71
3,0.69,0.6547619047619048,0.724047619047619,0.013642482091919872,-0.2027972027972028,-0.19949066213921907,0.6153846153846154,0.8181818181818182,0.7167832167832169
4,0.73,0.7595238095238095,0.8338095238095238,0.09325465744935857,-0.02564102564102566,-0.01572805682394729,0.6666666666666666,0.6923076923076923,0.6794871794871795
5,0.61,0.6642857142857144,0.7119047619047619,-0.2292593509504135,0.17424242424242425,0.1677391677391677,0.4090909090909091,0.5833333333333334,0.4962121212121212
6,0.77,0.7404761904761905,0.74,-0.07668222840586414,-0.019999999999999907,0.03014553014553012,0.8,0.82,0.81
7,0.71,0.7071428571428571,0.7685714285714287,-0.08601386618910939,0.3632478632478633,0.30086250634195844,0.4444444444444444,0.8076923076923077,0.6260683760683761
8,0.73,0.6928571428571428,0.7628571428571428,-0.04376991344673631,-0.020000000000000018,-0.057503506311360475,0.78,0.8,0.79
9,0.73,0.6833333333333333,0.7961904761904762,0.07678894615213727,-0.14,-0.11173445535296866,0.7,0.84,0.77
