,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.7,0.7095238095238094,0.801904761904762,-0.060781973200937256,-0.02663706992230863,0.03809523809523807,0.6792452830188679,0.7058823529411765,0.6925638179800222
1,0.69,0.6166666666666667,0.731904761904762,-0.09002091270333978,-0.06999999999999995,0.0625,0.78,0.85,0.815
2,0.72,0.6761904761904762,0.7471428571428571,0.07214696999015702,-0.12,-0.14399251986909767,0.7,0.82,0.76
3,0.69,0.7023809523809523,0.7895238095238095,-0.015461397434079038,-0.027972027972027913,-0.08064516129032262,0.6538461538461539,0.6818181818181818,0.6678321678321678
4,0.71,0.7547619047619047,0.8371428571428571,0.05765508934260882,0.18162393162393164,0.08980213089802136,0.5961538461538461,0.7777777777777778,0.686965811965812
5,0.58,0.680952380952381,0.7771428571428571,-0.0961055303620103,-0.037878787878787845,0.0789360789360789,0.4166666666666667,0.45454545454545453,0.4356060606060606
6,0.66,0.6714285714285715,0.7528571428571428,-0.09311906689253802,0.15000000000000002,0.10187110187110193,0.6,0.75,0.675
7,0.7,0.680952380952381,0.7609523809523808,-0.02289605941600048,0.23290598290598286,0.2404870624048706,0.5555555555555556,0.7884615384615384,0.6720085470085471
8,0.71,0.7547619047619047,0.8185714285714286,-0.00886218373535913,-0.07999999999999996,-0.037868162692847096,0.62,0.7,0.6599999999999999
9,0.75,0.7357142857142858,0.8123809523809524,-0.012388473883299334,-0.030000000000000027,-0.024777933613838177,0.75,0.78,0.765
